velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7852.008090876539,505451.293233008,4.352262965611448,1,1,1,0.9166356083971169,0.7788007830714049,0.9432554978738484,True
7747.637897523272,509007.6937180947,0.19827546156839085,3,0.993286909938881,1,0.9960423430175467,0.4723665527410147,0.8915300804794433,True
7711.600318445827,502372.01075508335,1.2013013860681334,0,0.9886667074930547,1,0.9762602995961711,1.0,0.9924723925619947,True
7784.878393749818,497139.96868237306,3.0468453408526917,0,0.998061332532028,0.9942799373647461,0.9408826011814272,1.0,0.9887378377728475,True
7554.11024046062,509986.56245423655,36.653296545031615,2,0.9684756718539256,1,0.48043375306917047,0.6065306597126334,0.8323376800517762,False
7693.9001524494015,504849.72531727096,8.001576294719946,0,0.986397455442231,1,0.8521169247945685,1.0,0.973056648123966,True
7918.716696137676,498635.8994169492,4.078852114048706,0,1,0.9972717988338984,0.9216617001988796,1.0,0.9874307946800014,True
7889.844766834191,500920.06922860566,0.1123870634467836,0,1,1,0.9977547830098077,1.0,0.999663217451471,True
7697.46007709489,499999.5391213058,12.537739267660605,1,0.9868538560378064,0.9999990782426116,0.7782131774332337,0.7788007830714049,0.9178907063152817,True
7630.785424068144,498765.59112667525,8.672282131346536,0,0.97830582359848,0.9975311822533505,0.8407628515797787,1.0,0.9677808206724399,True
7858.4943119055815,500258.5104016668,1.517476283909338,0,1,1,0.9701063971871373,1.0,0.9955159595780705,True
7759.349485179549,490593.1875812657,7.190301730266922,2,0.9947883955358396,0.9811863751625314,0.8660557166075062,0.6065306597126334,0.8937463404199559,True
7665.436511191058,497136.2251915665,1.6258413527924271,0,0.9827482706655203,0.994272450383133,0.968006161000527,1.0,0.9874445539979511,True
7777.679344340454,498672.9932806769,0.7972032755122217,0,0.9971383774795454,0.9973459865613538,0.984182368254319,1.0,0.9958295833243949,True
7742.16108482668,498547.74149135273,3.9713281305435495,0,0.992584754464959,0.9970954829827054,0.9236458476175621,1.0,0.9850801861001814,True
